#group,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:09:31Z,sdgp,host,141057136,20939113202,139040506,20514202554,47444831,20211167806,44387139,1.27421E+11,144698416,21707391099,98.96,98.97,100,80.41,99,85.42,100,82.69,100,99.01,100,100,100,100,100,100,74.73,70.93,69.47,100,85.39,100,100,100,95.79,100,66.67,100,77.66,94.74,92.93,100,100,96.91,99,100,99,100,98.96,100,100,99,92.55,100,99,99.01,99.01,99,97.98,100,97.98,99,100,96.88,100,2.08,100,100,1,100,0,0,99,11.11,26.8,100,79.59,13.13,100,100,32.32,0,1,99,0,100,100,100,76,100,1.02,63,100,27.27,99,75.76,0,100,100,100,83.51,100,100,100,100,98.99,100,100,85.58,100,100,87.25,100,100,100,100,99.01,72.28,100,100,100,100,100,100,100,100,100,100,100,100,11.11,100,100,100,100,84.69,100,100,2850,85.9,17301,1.25962E+11,22186999,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2698670,56387631633,100355,100459,8220,97.82,27.06,42.12,42,675212,71.4,69.8,72.3,69.9,68.6,67.8,68.9,68.4,56,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:09:53Z,sdgp,host,154105658,21996664291,149749931,21570616027,52448774,21580244963,49145207,1.3501E+11,159863414,22522707882,93.2,94.95,90.72,100,65.62,70.59,74.74,100,100,99.01,100,100,100,90.43,100,100,70.65,94.95,100,100,100,59,57.47,100,97.03,56.98,78.82,100,100,91.92,100,100,61.54,88.04,87.1,89.8,91.49,92.55,88,89.29,92.71,93.75,93.81,92.47,90.22,89.13,89.89,87.37,84.54,88.3,100,93.88,87.63,89.36,0,15.15,54,100,33.67,100,0,100,94.06,100,9.09,100,66.34,37.62,100,65,1,0,100,95.05,100,0,0,100,100,100,0.99,100,0,0,95.96,0,100,100,100,81.82,100,100,100,100,100,93.94,90.62,100,66.67,100,62,100,100,100,100,100,92.86,100,84.16,100,100,100,100,100,100,100,100,89.8,100,100,100,100,0,100,79.57,81.52,100,93.75,5487,83.8,30099,1.34285E+11,22281721,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,3094746,58901486371,77009,76366,11662,103.7,29.43,48.04,41.8,753921,71.9,70.4,72.8,70.3,68.8,67.9,69.3,68.6,56,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:10:14Z,sdgp,host,153661801,21738059073,151414237,21731100267,48186523,21191945023,49930565,1.3375E+11,158632936,22518789841,89.29,89.25,85.88,100,100,73.47,69.05,40,100,100,100,100,100,86.81,100,100,66.67,68.48,100,100,100,59.77,100,100,87.88,67.05,69.41,100,66.67,65.56,100,71.91,76.04,85.26,87.5,87.37,88.1,90.7,86.36,86.96,88.17,87.1,85.86,86.36,85.54,81.71,76.92,80.46,80.9,81.82,79.35,90.53,78.75,81.82,0,1.98,1.08,100,3,100,100,100,87.91,100,31,100,100,100,100,39.58,4,67,0,88.42,0,0,100,67,100,100,60.61,0,100,100,87.95,100,100,0,0,74.23,100,100,100,100,100,89.58,100,100,77.78,74.19,97.96,100,100,100,100,100,87.91,100,100,100,100,100,100,100,100,100,100,86.96,61,100,37,100,100,100,83.53,100,71.08,76.14,6124,81.2,28137,1.30507E+11,20249482,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2895993,57568906632,59843,59741,13996,104.64,31.08,51.86,40.94,577753,71.8,70.4,72.9,70.3,69.1,68.3,69.6,68.6,56,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:10:37Z,sdgp,host,165582534,21421705465,160763405,20992806780,47391766,20654649637,49474708,1.35591E+11,171200280,22053428758,91.3,91.4,90.59,100,73.03,96,77,61.54,100,100,100,100,100,99.01,100,100,67.42,69.05,69.89,100,100,68.18,100,100,91.3,70.79,100,91.3,73.63,69.77,100,89.11,100,92.31,93.68,92.55,93.55,97.92,93.68,91.21,92.71,89.47,90,93.88,94.79,89.02,87.36,87.78,89.01,87.8,85.54,92.13,88.3,86.05,59.18,0,100,0,0,100,1,100,93.18,100,15.46,100,100,100,100,13.13,1,21.21,0,92.05,6.33,30,0,75,100,100,71,0,100,100,95.92,0,0,100,2,59.78,100,100,100,100,100,93.68,100,100,79.59,100,100,100,75.51,82.11,100,100,91.21,100,100,100,100,100,100,100,100,100,64.29,89.9,100,100,100,100,30.61,100,70,94.23,75.86,100,6181,81.7,28205,1.32999E+11,19952333,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2837759,57393890669,64239,64129,12777,104.78,32.66,55.3,42.16,669208,72.3,70.9,73,70.8,69.4,68.7,69.8,69.2,56,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:10:58Z,sdgp,host,146476877,20765234033,141506128,20004865343,64368302,19603292652,52520369,1.35124E+11,153261043,21869988415,90.32,85.71,88.42,76.09,100,100,100,100,100,100,100,100,100,87.91,100,100,71.28,60.47,100,100,100,100,70.73,68.97,88.04,70.11,100,77.27,100,73.96,93.75,72.83,100,89.47,89.25,86.52,85.26,85.87,83.7,85.23,89.36,86.96,92.31,82.22,80,86.96,87.21,84.44,82.56,79.01,84.62,84.88,83.75,78.65,88,100,100,84,12.24,1,100,1,85.87,100,3,100,100,100,100,6.93,9.18,20,0,88.24,0,0,0,0,100,100,100,16,100,100,88.17,100,0,0,100,25,100,100,100,100,100,87.36,100,100,79,100,100,95.05,100,87.88,100,88.54,89.47,0,100,100,100,100,100,100,100,100,100,88.54,100,100,100,100,100,100,78.72,77.08,76.29,78.02,6183,81.6,36496,1.33173E+11,21440797,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2924004,56586713641,67129,67373,12782,104.61,34.56,59.25,41.9,582420,72.5,71,73.1,70.9,69.5,68.9,70,69.7,57,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:11:20Z,sdgp,host,137571226,20041488091,138033469,19827560432,40762505,19611528187,43852903,1.29585E+11,143777779,20781623571,89.8,86.21,88.17,75.79,76.92,73.68,100,100,100,100,100,100,100,86.81,100,100,72.62,100,100,69.23,67.03,100,100,61.36,89.36,81.63,79,75.82,100,100,89.69,100,100,87.91,86.73,86.52,89.36,86.52,85.87,86.32,86.17,83.33,81.93,83.33,83.72,79.07,81.11,81.18,82.14,82.8,83.87,88.17,80.22,81.61,0,100,100,0,0,0,100,100,86.52,100,0,100,100,100,100,10.2,100,7.07,100,89.69,7,100,1,0,100,100,0,100,100,0,87.23,0,100,100,2.02,100,100,100,100,100,100,89.89,100,100,100,100,100,100,100,100,100,100,87.78,100,100,100,100,100,100,100,100,100,100,88.78,100,3.03,100,100,100,100,75.29,100,100,63.64,5575,82.9,22972,1.26224E+11,17384216,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2620934,53801284301,47163,46604,11139,103.94,36.01,62.03,41.95,580483,72.7,71.1,73.1,71.1,69.9,69.3,70.3,69.8,57,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:11:42Z,sdgp,host,143056328,20727531204,142095628,20347394453,42491530,19972345403,56239719,1.30903E+11,149484283,21662461858,90.91,91.95,92.63,72.83,100,100,100,100,100,100,100,100,100,92.47,100,100,43.82,100,100,32.99,100,100,100,100,94.06,62.64,61.05,51.55,100,38.46,46.53,100,79.41,91.11,92.47,92.39,92.39,93.07,100,90.22,91.3,92.39,100,92.63,90.43,88.64,87.64,89.41,87.36,88.89,86.21,91.76,86.81,87.37,0,0,0,0,0,0,9.8,100,92.78,100,13,100,2.06,100,100,5.05,21.21,2.02,100,91.4,3.96,100,0,79.21,100,100,100,100,100,32,90.53,1.98,100,99.01,1.06,100,100,100,100,100,100,93.41,100,100,97.98,83.7,82.98,100,100,100,100,99,93.88,100,100,100,100,100,100,100,100,100,100,91.3,100,100,100,100,100,100,95.96,77.55,100,100,5543,83.7,23310,1.29455E+11,19347236,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,9198711,56020819819,54006,53595,11071,104.64,37.5,64.9,41.86,672869,72.8,71.5,73.3,71.4,70.2,69.5,70.6,69.9,57,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:12:04Z,sdgp,host,151411865,21232738737,147841821,21202051063,49119236,20896319606,46946791,1.31438E+11,153592448,21792265397,93.68,90.62,91.49,100,73.86,98.99,100,100,100,100,100,100,100,93.48,100,100,100,100,59.77,47.87,100,100,69.57,100,91.92,98.99,100,100,65.17,62.77,98,100,100,92.71,92.93,92.86,92.05,92.31,96,90.91,90.32,92.94,93.75,93.55,98.98,97.98,84.78,87.36,90,88.54,87.95,88.76,87.1,85.71,100,1.03,1,0,54,100,100,0,90,100,100,100,73.96,100,100,9,26.73,47.47,46.46,87.64,2,0,0,0,100,100,100,100,1.04,3.3,91.49,22,100,0,100,74.49,100,100,100,100,100,89.41,100,100,100,100,100,100,100,100,100,67.03,94.79,100,100,100,100,100,100,100,100,100,100,94,100,100,100,100,100,100,95.96,100,73.68,81.82,5730,83.5,23733,1.28647E+11,20712544,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2798944,55926504756,49925,49744,11491,105.42,39.35,68.27,42.02,606651,72.9,71.7,73.6,71.6,70.3,70,70.7,70.3,57,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:12:26Z,sdgp,host,145050583,21368346891,143523040,21084104889,43103295,20585768994,45112837,1.26893E+11,150316134,21836927836,91.92,100,90.72,59.76,100,100,100,82.22,100,100,100,100,100,92.86,100,100,56.67,100,100,100,64.21,100,100,100,92.78,100,100,100,100,100,71.59,77.23,70.53,91.92,91.09,89.47,88.64,90.11,88.04,85.56,88.54,85.88,89.25,87.36,86.02,82.56,80,82.02,81.11,84.44,83.53,86.81,97.94,85.06,49,100,53.06,1.01,0,0,0,1,90.43,100,100,100,100,100,100,9.8,100,100,100,89.47,0,0,0,0,100,100,0,100,100,100,87.5,1.04,100,0,100,100,100,100,100,100,100,87.91,100,100,100,98.99,100,100,100,100,100,100,92.63,100,100,100,100,100,100,100,100,100,100,89.9,100,100,100,100,100,100,73.4,100,65.96,100,4908,85,19234,1.24949E+11,17948200,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2624961,55983179397,51365,51078,9771,106.03,40.8,70.81,41.09,582801,73.2,72,73.9,71.9,70.5,70.2,71.1,70.4,57,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:12:49Z,sdgp,host,138827045,20490653553,137114781,20035132005,57723417,19876832968,45226319,1.28632E+11,145010148,21257953104,90.91,94.95,96,100,100,100,100,100,100,100,100,100,100,95.1,100,100,100,100,100,100,73.91,97.06,100,100,94.95,73.47,64.13,100,100,72.16,69.07,100,69.77,94.9,94.9,95.96,93.68,92.63,94.85,94.74,100,95.88,94.57,92.13,92.63,88.24,90.62,95.79,89.36,95.1,88.78,100,91.67,92.63,100,100,0,0,0,0,0,0,90.43,100,100,100,1.01,17.82,100,1,100,45.54,0.99,100,100,95.05,0,100,100,100,100,5,100,0,93.94,0,0,100,100,100,100,100,100,100,100,94.06,100,100,100,100,100,100,100,100,100,100,95.05,100,100,100,100,100,100,100,100,100,100,95.92,0,100,100,100,100,100,100,100,40.43,100,4290,85.2,31874,1.26999E+11,22206006,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,3007443,55080441751,73107,73503,8319,107.29,42.63,73.93,41.25,662130,73.6,72.5,74.3,72.1,70.8,70.5,71.3,70.8,58,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:13:12Z,sdgp,host,129248170,20458682075,126805362,20234657382,33324332,19928097281,40609457,1.22386E+11,134725606,21423269202,94.79,100,100,100,100,100,6.12,100,100,100,100,100,100,93.94,100,100,100,100,68.22,81.73,100,100,100,91.18,93.55,100,82.42,100,82.61,90.32,93,97,100,100,92.93,91.49,96.88,95,93.75,96.88,100,94.9,94.85,92.31,94.62,92.78,91.75,88.78,86.46,89.25,100,100,90.32,94.85,100,100,100,48.42,89.47,100,37.37,2.06,91.3,100,100,100,1.01,0,100,9,100,2,1.01,92.63,0,100,100,100,0,100,100,0,100,1.03,92.39,0,100,100,100,99.01,100,100,100,100,100,94.85,100,100,63.37,94.95,100,100,100,100,100,100,93.55,100,100,100,100,100,100,100,100,100,72.16,92.13,100,100,100,100,100,100,100,85.86,100,100,3366,86.5,14338,1.2152E+11,17872059,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2523925,55797924493,52934,51957,7109,108.92,44.13,76.46,41.94,649939,73.8,72.9,74.7,72.6,71.3,70.6,71.5,70.6,58,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:13:35Z,sdgp,host,133350898,20668951972,133830341,20364187623,39507218,20168887723,39891370,1.2341E+11,135751874,20987887265,97,100,98,100,100,100,100,100,100,100,100,100,100,98.99,100,100,100,100,100,100,100,100,74.31,100,97.98,96,75.26,69.23,100,100,100,100,100,100,95.88,97,97.96,98.99,97.96,97,100,98,96.84,96.91,96.94,95.96,95.92,97.92,96.94,95.88,100,97.03,95.79,94.95,0,100,100,0,0,0,0,100,96.88,100,41.05,100,45.36,100,100,100,100,1.01,0,95.96,0,0,0,100,25,100,0,1.01,100,100,100,1.05,75,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,99.01,88.66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,62.38,37,100,100,100,100,29.59,100,2653,85.6,13403,1.23356E+11,19405321,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2571951,54367224952,61322,60999,6382,112.03,46.1,79.8,41.03,628344,73.8,73.4,74.8,73.1,71.4,70.8,71.7,71,58,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:13:58Z,sdgp,host,142033957,21650154473,139346823,21123345366,54781248,20763649142,44344827,1.20182E+11,143903579,22128129345,97.94,95,100,25.77,100,100,100,100,100,100,100,100,100,98.98,100,100,71.74,65.17,100,100,100,100,88.42,82.42,96.94,27.72,37.97,100,100,100,100,100,100,100,100,99,98.99,99,97.03,97.87,98,95.83,96.97,97.03,96.08,94.9,93.55,93.81,91.4,95.1,100,100,91.58,97,100,100,23.71,77.78,100,1.01,0,1,100,100,0,100,100,1,100,100,100,0,0,100,100,0.99,0,100,100,100,100,100,0,0,100,2.02,100,0,100,100,100,100,100,82.83,100,100,100,100,100,100,100,100,100,100,100,100,95.96,100,100,100,100,100,100,100,100,100,100,97.89,100,100,100,100,100,100,100,92.93,100,100,2361,88,22129,1.19861E+11,20477756,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2821104,55639171326,70024,70290,5669,113.87,47.63,82.29,41.47,592992,74,73.1,75,73.2,71.6,70.9,72.1,71.2,58,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:14:21Z,sdgp,host,126698077,20309013415,126437375,19952187337,29690753,19768076406,36605575,1.1633E+11,133236206,21252550871,97.92,98.02,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64.77,100,61.36,100,100,100,100,100,100,86.96,83.33,100,99,100,100,100,92.86,100,99,100,100,100,100,100,98,100,100,100,99,98.98,100,98.99,100,96.97,98.97,100,98.99,98,0,100,100,41.84,100,26.26,33.33,0,100,100,0,100,100,7,100,68,100,1.01,49.49,100,0,0,51,100,100,1.01,100,32.67,100,100,100,100,100,2.06,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1046,89.2,9784,1.1598E+11,16844663,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2107699,53908343620,96130,95019,3823,116.5,49.6,85.44,41.9,576635,74.5,73.1,75.3,73.3,72.2,71.2,72.1,71.5,59,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:14:44Z,sdgp,host,121380524,20210906678,120802260,19783949575,29234385,19132076941,35308356,1.16383E+11,126914977,20693258458,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,95.92,100,80.43,100,100,100,100,88.78,97.98,100,96.97,100,99.01,100,100,95.88,98.02,100,100,100,100,100,100,100,98.98,100,100,100,100,97.92,97.89,100,98,99,98,100,100,97.96,44.79,100,4.12,0,100,100,0.99,0,100,100,100,100,100,87.63,100,18.56,100,100,0,100,1.01,100,50,100,0,0,7.22,9,100,81.82,100,20.62,100,100,100,46,100,100,100,100,100,100,100,100,88.89,100,100,100,100,100,100,100,98.97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,591,89.2,7418,1.14733E+11,16209806,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,1972788,52793295650,107478,105296,2987,118.98,51.57,88.52,41.59,572955,74.4,73.5,75.6,73.3,72.1,71.7,72.3,71.5,59,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:15:09Z,sdgp,host,125807367,19823107215,123130609,19400020734,49929344,18949824027,37385668,1.16955E+11,129120329,19971426032,99.02,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01,100,99.02,100,100,100,100,64.29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01,100,100,100,99,99,1.04,100,0,1,43.56,100,100,81,100,1,1,4.95,100,100,100,100,100,0,100,100,0.99,100,0,100,0,100,100,0,57,0,100,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,595,89.7,14201,1.15213E+11,20304089,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2422305,52679944704,108718,109994,2863,121.23,53.18,91.01,41.29,575110,74.9,73.6,75.5,73.7,72.4,71.6,72.7,72.5,59,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:15:35Z,sdgp,host,114142690,18642889611,110573223,18392543350,25830860,18094162123,32863468,1.12896E+11,119747478,19796546659,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86.73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.99,98.99,100,100,97.96,100,100,99.01,100,28.57,100,100,100,100,100,0,0,100,100,20.62,93.68,100,100,100,100,100,1.04,0,100,100,100,100,1.01,100,6,100,26.6,1.02,1,100,100,100,100,1.02,100,100,100,100,100,86.87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,330,91.3,6115,1.09869E+11,14974868,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,1872940,50253864472,91385,91203,2153,123.04,55.13,93.87,41.48,593673,75,73.5,76,73.5,72.7,71.9,73.4,73,59,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:16:01Z,sdgp,host,122224138,19024003424,120920648,18864844236,56753207,18664065447,37292902,1.12632E+11,126455395,19553199237,100,100,100,100,100,73.74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,81.91,100,100,100,100,100,100,100,100,100,99.01,99.01,100,100,100,100,99,99.01,100,99,97.96,99,100,100,96.88,100,96.94,98.98,100,100,100,0,100,0,100,100,100,1.03,100,100,0,100,100,100,100,1.01,100,100,100,0,100,2.02,100,0,100,0,0,100,100,100,1.02,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,465,92.5,25028,1.11149E+11,20549918,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2435205,51575676874,71995,71172,2250,123.7,56.99,96.37,42.16,574595,75.5,73.9,76.2,73.9,72.9,73,73.2,72.5,60,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:16:27Z,sdgp,host,114114579,18513119749,110595688,18252516266,22912728,18050746503,31170667,1.08733E+11,116247653,18893828518,100,100,100,94.06,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,46.94,100,100,90.82,100,84.54,81.44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.02,100,99.01,100,100,100,99.01,100,99.01,100,0,100,0,23,100,0,100,100,100,12,100,95,100,100,100,100,100,100,100,100,100,2,100,100,100,1.01,100,1.08,100,100,100,100,12.24,100,78.79,40.62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,100,100,444,92.7,5254,1.05073E+11,14219533,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,1908422,49038690291,55209,55539,2090,124.33,58.81,98.7,41.65,603824,75.5,74.4,76.6,74.3,73.1,73,73.5,72.8,60,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:16:54Z,sdgp,host,110936908,19360468838,107065232,18636334874,28944117,18254865880,32672503,1.07952E+11,114274392,19951984205,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,61.54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,33.33,100,8.25,100,21.05,100,100,100,100,100,1.02,100,100,100,2,2,100,100,71,15.96,100,100,100,100,0,100,6.19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,213,92.3,4094,1.04367E+11,15599871,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,1938036,50842528844,57308,56790,1346,125.61,60.99,101.45,40.91,558286,75.6,74.5,76.8,74.5,73,72.9,73.6,73.1,60,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:17:20Z,sdgp,host,117544085,18499377932,112650900,18330871184,32969429,18187354510,33587845,1.15399E+11,123347606,19533761486,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,36.36,0,100,100,0,100,100,94.9,24.74,100,100,100,100,48.98,100,100,100,1.01,1.02,3,100,1.03,100,4.12,1.02,100,100,100,100,100,100,66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,226,93,6806,1.12263E+11,18155005,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2124372,50762193503,47659,47535,506,126.33,62.76,103.55,41.47,660729,76,74.7,77.1,74.8,73.3,72.9,73.7,73.1,60,64,32
,,2,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:17:48Z,sdgp,host,113992272,18476515537,114880539,18125985958,28260414,18130749336,32595754,1.07233E+11,118970857,19503861718,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.81,100,100,96.91,86.6,100,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.19,100,100,3.03,100,100,100,100,100,100,100,12.12,100,100,100,100,2,1.06,100,100,100,1.02,7.07,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,247,94,4808,1.04971E+11,16687957,0,0,0,0,2.1,2.1,1.1,1.1,2.1,1.1,2.1,2.1,2086355,50720482905,58039,57432,1214,127.22,64.52,105.59,41.27,662036,76.5,75.1,77.3,75,73.5,73.4,73.9,73.2,60,64,32
